scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
j2_surge,246.0,J3,8,4,6.1,7.25,MODERATE
j2_surge,246.0,J4,12,9,3.01,10.75,HIGH
j2_surge,251.0,J1,13,4,7.84,4.0,MODERATE
j2_surge,251.0,J2,24,14,4.81,6.71,CRITICAL
j2_surge,251.0,J3,8,6,2.75,10.12,CRITICAL
j2_surge,251.0,J4,13,10,2.71,13.38,CRITICAL
j2_surge,256.0,J1,10,5,6.21,7.2,MODERATE
j2_surge,256.0,J2,29,16,4.91,7.83,CRITICAL
j2_surge,256.0,J3,9,6,3.76,12.22,HIGH
j2_surge,256.0,J4,13,10,1.78,17.08,CRITICAL
j2_surge,261.0,J1,11,6,5.15,8.82,HIGH
j2_surge,261.0,J2,28,18,3.81,10.93,CRITICAL
j2_surge,261.0,J3,11,8,2.75,13.09,CRITICAL
j2_surge,261.0,J4,15,11,2.53,18.4,CRITICAL
j2_surge,266.0,J1,11,6,5.5,11.45,HIGH
j2_surge,266.0,J2,27,21,2.48,14.67,CRITICAL
j2_surge,266.0,J3,10,7,3.38,17.9,HIGH
j2_surge,266.0,J4,16,13,2.38,20.88,CRITICAL
j2_surge,271.0,J1,14,9,3.84,5.29,HIGH
j2_surge,271.0,J2,27,23,1.78,13.52,CRITICAL
j2_surge,271.0,J3,12,9,3.0,7.25,CRITICAL
j2_surge,271.0,J4,16,14,1.73,14.06,CRITICAL
j2_surge,276.0,J1,17,5,5.99,0.82,HIGH
j2_surge,276.0,J2,27,18,2.53,4.74,CRITICAL
j2_surge,276.0,J3,11,2,7.31,0.09,MODERATE
j2_surge,276.0,J4,16,2,7.63,0.12,HIGH
j2_surge,281.0,J1,18,6,7.57,2.17,HIGH
j2_surge,281.0,J2,29,12,5.87,1.21,CRITICAL
j2_surge,281.0,J3,15,4,9.2,0.6,HIGH
j2_surge,281.0,J4,13,1,11.15,0.54,MODERATE
j2_surge,286.0,J1,16,7,5.33,4.38,HIGH
j2_surge,286.0,J2,25,5,6.73,1.84,CRITICAL
j2_surge,286.0,J3,11,3,8.9,2.18,MODERATE
j2_surge,286.0,J4,10,2,10.21,1.3,MODERATE
j2_surge,291.0,J1,16,10,3.8,7.0,CRITICAL
j2_surge,291.0,J2,20,7,7.38,3.6,HIGH
j2_surge,291.0,J3,8,4,5.55,4.88,MODERATE
j2_surge,291.0,J4,11,2,10.31,2.09,MODERATE
j2_surge,296.0,J1,17,11,3.01,9.53,CRITICAL
j2_surge,296.0,J2,17,8,6.08,6.18,HIGH
j2_surge,296.0,J3,7,4,5.49,8.29,MODERATE
j2_surge,296.0,J4,13,2,9.9,2.54,MODERATE
j2_surge,301.0,J1,19,15,1.94,11.74,CRITICAL
j2_surge,301.0,J2,18,9,6.2,7.78,HIGH
j2_surge,301.0,J3,9,5,5.2,8.78,MODERATE
j2_surge,301.0,J4,13,3,9.01,3.46,MODERATE
j2_surge,306.0,J1,19,16,1.31,15.58,CRITICAL
j2_surge,306.0,J2,19,10,5.89,9.53,CRITICAL
j2_surge,306.0,J3,10,6,4.69,10.4,HIGH
j2_surge,306.0,J4,12,3,7.95,5.0,MODERATE
j2_surge,311.0,J1,24,19,2.58,15.71,CRITICAL
j2_surge,311.0,J2,17,11,4.35,13.41,CRITICAL
j2_surge,311.0,J3,9,6,4.38,14.78,HIGH
j2_surge,311.0,J4,12,3,8.67,6.25,MODERATE
j2_surge,316.0,J1,25,21,1.52,11.8,CRITICAL
j2_surge,316.0,J2,18,13,3.18,6.39,CRITICAL
j2_surge,316.0,J3,10,7,3.58,5.0,HIGH
j2_surge,316.0,J4,13,7,4.48,0.08,HIGH
j2_surge,321.0,J1,24,15,3.14,3.0,CRITICAL
j2_surge,321.0,J2,20,6,6.21,0.5,HIGH
j2_surge,321.0,J3,12,3,7.62,0.25,MODERATE
j2_surge,321.0,J4,14,8,3.85,1.64,HIGH
j2_surge,326.0,J1,27,13,5.66,0.81,CRITICAL
j2_surge,326.0,J2,22,6,7.87,1.36,HIGH
j2_surge,326.0,J3,8,2,8.85,1.62,MODERATE
j2_surge,326.0,J4,19,10,6.38,3.47,CRITICAL
j2_surge,331.0,J1,26,4,7.73,1.5,CRITICAL
j2_surge,331.0,J2,19,9,6.11,3.26,HIGH
j2_surge,331.0,J3,7,4,4.43,3.43,HIGH
j2_surge,331.0,J4,14,11,2.64,8.0,CRITICAL
j2_surge,336.0,J1,20,5,7.57,2.95,HIGH
j2_surge,336.0,J2,22,11,5.74,4.68,CRITICAL
j2_surge,336.0,J3,6,4,4.02,7.17,HIGH
j2_surge,336.0,J4,14,11,2.36,11.57,CRITICAL
j2_surge,341.0,J1,15,6,6.22,5.53,HIGH
j2_surge,341.0,J2,26,13,5.71,5.88,CRITICAL
j2_surge,341.0,J3,8,7,1.92,7.88,CRITICAL
j2_surge,341.0,J4,15,12,2.32,14.33,CRITICAL
j2_surge,346.0,J1,12,6,6.05,9.25,HIGH
j2_surge,346.0,J2,29,15,5.05,7.31,CRITICAL
j2_surge,346.0,J3,9,5,5.29,9.56,MODERATE
j2_surge,346.0,J4,15,12,1.83,18.33,CRITICAL
j2_surge,351.0,J1,13,7,5.41,10.85,HIGH
j2_surge,351.0,J2,28,17,4.0,10.25,CRITICAL
j2_surge,351.0,J3,10,8,2.83,11.1,CRITICAL
j2_surge,351.0,J4,17,14,1.99,19.94,CRITICAL
j2_surge,356.0,J1,14,7,5.11,12.5,HIGH
j2_surge,356.0,J2,27,19,2.99,13.67,CRITICAL
j2_surge,356.0,J3,10,7,3.68,14.4,HIGH
j2_surge,356.0,J4,17,15,1.28,24.06,CRITICAL
j2_surge,361.0,J1,16,9,4.51,3.31,HIGH
j2_surge,361.0,J2,27,23,1.83,12.37,CRITICAL
j2_surge,361.0,J3,12,10,2.69,5.42,CRITICAL
j2_surge,361.0,J4,19,17,1.62,16.26,CRITICAL
j2_surge,366.0,J1,16,4,6.39,0.62,HIGH
j2_surge,366.0,J2,27,18,2.97,3.93,CRITICAL
j2_surge,366.0,J3,12,2,7.8,0.42,MODERATE
j2_surge,366.0,J4,16,2,6.46,0.31,HIGH
j2_surge,371.0,J1,19,7,7.76,1.74,HIGH
j2_surge,371.0,J2,28,11,6.28,1.43,CRITICAL
j2_surge,371.0,J3,13,3,9.08,1.31,MODERATE
j2_surge,371.0,J4,13,2,9.68,0.85,MODERATE
j2_surge,376.0,J1,18,10,5.03,3.83,CRITICAL
j2_surge,376.0,J2,21,5,7.29,2.48,HIGH
j2_surge,376.0,J3,8,3,7.74,4.0,MODERATE
j2_surge,376.0,J4,15,2,10.4,1.4,HIGH
j2_surge,381.0,J1,15,10,3.38,7.53,CRITICAL
j2_surge,381.0,J2,19,6,7.74,4.26,HIGH
j2_surge,381.0,J3,7,4,5.72,6.86,MODERATE
j2_surge,381.0,J4,13,2,9.84,2.38,MODERATE
j2_surge,386.0,J1,17,13,2.43,9.82,CRITICAL
j2_surge,386.0,J2,18,8,6.68,6.39,HIGH
j2_surge,386.0,J3,9,6,4.46,7.67,HIGH
j2_surge,386.0,J4,14,3,9.14,2.93,MODERATE
j2_surge,391.0,J1,21,15,3.16,10.95,CRITICAL
j2_surge,391.0,J2,18,8,6.27,8.61,HIGH
j2_surge,391.0,J3,7,5,3.45,13.43,HIGH
j2_surge,391.0,J4,13,4,8.37,4.31,MODERATE
j2_surge,396.0,J1,21,16,2.44,14.38,CRITICAL
j2_surge,396.0,J2,16,9,4.72,12.44,HIGH
j2_surge,396.0,J3,9,6,3.29,13.33,HIGH
j2_surge,396.0,J4,12,3,8.55,5.92,MODERATE
j2_surge,401.0,J1,22,19,1.63,17.5,CRITICAL
j2_surge,401.0,J2,16,10,3.87,15.5,CRITICAL
j2_surge,401.0,J3,10,7,3.84,15.0,HIGH
j2_surge,401.0,J4,11,4,7.94,7.82,MODERATE
j2_surge,406.0,J1,25,22,1.22,12.44,CRITICAL
j2_surge,406.0,J2,18,12,3.11,7.83,CRITICAL
j2_surge,406.0,J3,11,8,3.9,5.36,HIGH
j2_surge,406.0,J4,10,7,4.37,0.5,HIGH
j2_surge,411.0,J1,24,16,3.24,3.25,CRITICAL
j2_surge,411.0,J2,19,5,5.91,0.63,HIGH
j2_surge,411.0,J3,10,2,6.17,0.5,MODERATE
j2_surge,411.0,J4,11,4,6.46,0.91,MODERATE
j2_surge,416.0,J1,28,10,6.06,0.68,CRITICAL
j2_surge,416.0,J2,19,5,7.75,1.74,HIGH
j2_surge,416.0,J3,9,3,7.72,2.0,MODERATE
j2_surge,416.0,J4,14,6,7.41,2.21,HIGH
j2_surge,421.0,J1,26,3,7.6,1.23,CRITICAL
j2_surge,421.0,J2,20,9,6.35,3.2,HIGH
j2_surge,421.0,J3,7,4,5.46,4.71,MODERATE
j2_surge,421.0,J4,12,7,5.26,4.67,HIGH
j2_surge,426.0,J1,17,5,6.96,2.88,HIGH
j2_surge,426.0,J2,26,11,6.29,4.12,CRITICAL
j2_surge,426.0,J3,7,4,4.23,7.14,HIGH
j2_surge,426.0,J4,11,7,4.73,7.82,HIGH
j2_surge,431.0,J1,15,5,7.77,4.67,HIGH
j2_surge,431.0,J2,27,13,5.66,5.81,CRITICAL
j2_surge,431.0,J3,8,4,4.89,8.75,HIGH
j2_surge,431.0,J4,10,8,2.07,12.1,CRITICAL
j2_surge,436.0,J1,12,5,5.92,7.92,MODERATE
j2_surge,436.0,J2,29,16,4.92,7.66,CRITICAL
j2_surge,436.0,J3,8,6,2.05,12.0,CRITICAL
j2_surge,436.0,J4,12,8,3.06,13.42,HIGH
j2_surge,441.0,J1,13,7,5.29,9.46,HIGH
j2_surge,441.0,J2,27,18,3.4,11.15,CRITICAL
j2_surge,441.0,J3,11,7,4.79,11.45,HIGH
j2_surge,441.0,J4,11,9,1.08,18.55,CRITICAL
j2_surge,446.0,J1,12,7,5.02,13.08,HIGH
j2_surge,446.0,J2,28,20,2.89,14.0,CRITICAL
j2_surge,446.0,J3,11,7,3.95,14.27,HIGH
j2_surge,446.0,J4,13,11,1.99,19.38,CRITICAL
j2_surge,451.0,J1,15,9,4.44,4.67,HIGH
j2_surge,451.0,J2,29,24,1.57,12.55,CRITICAL
j2_surge,451.0,J3,10,8,2.83,6.9,CRITICAL
j2_surge,451.0,J4,15,12,3.01,9.2,CRITICAL
j2_surge,456.0,J1,16,5,5.89,0.81,HIGH
j2_surge,456.0,J2,30,20,2.52,4.87,CRITICAL
j2_surge,456.0,J3,10,0,8.0,0.0,MODERATE
j2_surge,456.0,J4,13,2,6.94,0.0,MODERATE
j2_surge,461.0,J1,18,6,7.83,2.17,HIGH
j2_surge,461.0,J2,31,15,5.41,1.9,CRITICAL
j2_surge,461.0,J3,12,1,11.46,0.17,MODERATE
j2_surge,461.0,J4,13,2,10.1,0.46,MODERATE
j2_surge,466.0,J1,15,9,4.86,4.73,HIGH
j2_surge,466.0,J2,26,7,6.28,2.96,CRITICAL
j2_surge,466.0,J3,10,3,8.97,0.7,MODERATE
j2_surge,466.0,J4,12,2,9.48,1.33,MODERATE
j2_surge,471.0,J1,15,10,3.77,7.47,CRITICAL
j2_surge,471.0,J2,23,9,6.62,4.87,HIGH
j2_surge,471.0,J3,6,2,8.54,2.83,MODERATE
j2_surge,471.0,J4,11,2,8.72,2.36,MODERATE
j2_surge,476.0,J1,17,11,3.31,9.65,CRITICAL
j2_surge,476.0,J2,21,10,6.12,7.29,CRITICAL
j2_surge,476.0,J3,6,3,6.51,4.5,MODERATE
j2_surge,476.0,J4,15,3,9.06,2.53,HIGH
j2_surge,481.0,J1,17,14,1.67,13.0,CRITICAL
j2_surge,481.0,J2,22,11,6.07,9.0,CRITICAL
j2_surge,481.0,J3,8,4,5.31,5.25,MODERATE
j2_surge,481.0,J4,15,3,9.02,3.53,HIGH
j2_surge,486.0,J1,19,15,2.04,15.11,CRITICAL
j2_surge,486.0,J2,19,11,4.73,13.05,CRITICAL
j2_surge,486.0,J3,8,4,5.93,7.62,MODERATE
j2_surge,486.0,J4,14,3,8.85,4.86,MODERATE
j2_surge,491.0,J1,22,18,2.26,16.55,CRITICAL
j2_surge,491.0,J2,20,12,4.55,15.25,CRITICAL
j2_surge,491.0,J3,8,5,4.47,10.12,HIGH
j2_surge,491.0,J4,13,5,7.17,6.62,MODERATE
j2_surge,496.0,J1,24,20,2.24,11.5,CRITICAL
j2_surge,496.0,J2,20,16,2.53,9.9,CRITICAL
j2_surge,496.0,J3,8,5,4.4,4.62,HIGH
j2_surge,496.0,J4,12,6,5.3,0.67,HIGH
j2_surge,501.0,J1,24,14,3.39,2.08,CRITICAL
j2_surge,501.0,J2,21,5,5.75,0.48,HIGH
j2_surge,501.0,J3,10,0,8.07,0.0,MODERATE
j2_surge,501.0,J4,12,7,3.91,1.25,HIGH
j2_surge,506.0,J1,26,10,6.62,0.69,CRITICAL
j2_surge,506.0,J2,22,6,7.8,1.45,HIGH
j2_surge,506.0,J3,10,2,10.37,0.4,MODERATE
j2_surge,506.0,J4,16,8,6.19,3.0,HIGH
j2_surge,511.0,J1,23,4,7.94,1.52,HIGH
j2_surge,511.0,J2,20,8,6.38,3.15,HIGH
j2_surge,511.0,J3,5,3,5.14,2.8,MODERATE
j2_surge,511.0,J4,14,9,4.24,5.93,HIGH
j2_surge,516.0,J1,19,5,8.26,2.89,HIGH
j2_surge,516.0,J2,24,11,6.15,4.33,CRITICAL
j2_surge,516.0,J3,7,5,3.64,4.29,HIGH
j2_surge,516.0,J4,11,9,2.24,11.09,CRITICAL
j2_surge,521.0,J1,13,6,5.94,6.15,HIGH
j2_surge,521.0,J2,27,13,5.99,5.74,CRITICAL
j2_surge,521.0,J3,8,5,3.93,6.25,HIGH
j2_surge,521.0,J4,13,10,2.89,12.92,CRITICAL
j2_surge,526.0,J1,13,6,6.67,8.31,HIGH
j2_surge,526.0,J2,25,15,4.56,8.68,CRITICAL
j2_surge,526.0,J3,8,5,3.35,8.75,HIGH
j2_surge,526.0,J4,14,11,2.56,15.57,CRITICAL
j2_surge,531.0,J1,13,7,5.72,10.62,HIGH
j2_surge,531.0,J2,23,16,3.09,12.57,CRITICAL
j2_surge,531.0,J3,10,6,4.86,9.2,HIGH
j2_surge,531.0,J4,13,11,1.03,21.0,CRITICAL
j2_surge,536.0,J1,15,8,5.27,11.53,HIGH
j2_surge,536.0,J2,24,18,2.5,15.5,CRITICAL
j2_surge,536.0,J3,9,8,1.47,13.56,CRITICAL
j2_surge,536.0,J4,16,13,1.86,20.69,CRITICAL
j2_surge,541.0,J1,16,10,4.19,3.56,CRITICAL
j2_surge,541.0,J2,26,21,1.92,12.92,CRITICAL
j2_surge,541.0,J3,10,8,2.81,5.3,CRITICAL
j2_surge,541.0,J4,18,15,2.16,12.33,CRITICAL
j2_surge,546.0,J1,16,4,6.22,0.69,HIGH
j2_surge,546.0,J2,24,16,2.8,4.0,CRITICAL
j2_surge,546.0,J3,9,1,7.31,0.11,MODERATE
j2_surge,546.0,J4,18,4,6.38,0.39,HIGH
j2_surge,551.0,J1,18,6,7.68,1.89,HIGH
j2_surge,551.0,J2,28,10,6.17,0.71,CRITICAL
j2_surge,551.0,J3,11,1,11.13,0.55,MODERATE
j2_surge,551.0,J4,15,3,9.38,1.47,HIGH
j2_surge,556.0,J1,17,9,5.79,3.88,HIGH
j2_surge,556.0,J2,20,4,7.44,1.6,HIGH
j2_surge,556.0,J3,6,2,7.55,1.83,MODERATE
j2_surge,556.0,J4,15,3,10.39,2.47,HIGH
j2_surge,561.0,J1,15,10,3.55,7.2,CRITICAL
