scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
j1_surge,41.0,J2,10,6,3.57,10.1,HIGH
j1_surge,41.0,J3,10,5,6.14,7.1,MODERATE
j1_surge,41.0,J4,6,3,6.46,7.33,MODERATE
j1_surge,46.0,J1,21,16,2.24,9.57,CRITICAL
j1_surge,46.0,J2,11,8,2.99,6.36,CRITICAL
j1_surge,46.0,J3,11,6,5.88,2.82,HIGH
j1_surge,46.0,J4,6,5,2.5,0.67,CRITICAL
j1_surge,51.0,J1,23,13,3.42,1.35,CRITICAL
j1_surge,51.0,J2,13,2,6.36,0.38,MODERATE
j1_surge,51.0,J3,13,5,5.92,0.38,MODERATE
j1_surge,51.0,J4,7,2,8.17,1.0,MODERATE
j1_surge,56.0,J1,29,8,6.41,0.93,CRITICAL
j1_surge,56.0,J2,13,2,9.95,1.0,MODERATE
j1_surge,56.0,J3,12,6,5.72,2.33,HIGH
j1_surge,56.0,J4,9,2,8.95,1.89,MODERATE
j1_surge,61.0,J1,26,6,7.03,1.92,CRITICAL
j1_surge,61.0,J2,15,3,8.39,1.67,HIGH
j1_surge,61.0,J3,11,6,4.32,5.27,HIGH
j1_surge,61.0,J4,8,4,6.56,3.75,MODERATE
j1_surge,66.0,J1,18,8,5.74,4.5,HIGH
j1_surge,66.0,J2,18,5,7.89,2.39,HIGH
j1_surge,66.0,J3,11,7,3.94,8.27,HIGH
j1_surge,66.0,J4,7,3,7.29,6.43,MODERATE
j1_surge,71.0,J1,15,8,4.84,7.93,HIGH
j1_surge,71.0,J2,20,6,7.44,3.35,HIGH
j1_surge,71.0,J3,13,10,2.72,9.85,CRITICAL
j1_surge,71.0,J4,5,3,3.4,12.0,HIGH
j1_surge,76.0,J1,18,10,4.99,9.06,CRITICAL
j1_surge,76.0,J2,16,7,5.96,6.06,HIGH
j1_surge,76.0,J3,13,10,1.67,13.54,CRITICAL
j1_surge,76.0,J4,7,4,4.69,11.14,HIGH
j1_surge,81.0,J1,19,13,3.76,11.32,CRITICAL
j1_surge,81.0,J2,15,8,4.77,9.0,HIGH
j1_surge,81.0,J3,15,12,1.9,15.27,CRITICAL
j1_surge,81.0,J4,7,4,5.39,14.0,MODERATE
j1_surge,86.0,J1,19,13,3.52,14.37,CRITICAL
j1_surge,86.0,J2,16,9,4.62,11.12,HIGH
j1_surge,86.0,J3,17,12,3.05,16.88,CRITICAL
j1_surge,86.0,J4,7,6,2.19,17.14,CRITICAL
j1_surge,91.0,J1,22,17,2.64,9.55,CRITICAL
j1_surge,91.0,J2,18,11,3.6,7.89,CRITICAL
j1_surge,91.0,J3,17,14,1.47,11.06,CRITICAL
j1_surge,91.0,J4,8,5,5.4,3.12,MODERATE
j1_surge,96.0,J1,24,10,4.55,0.67,CRITICAL
j1_surge,96.0,J2,21,9,4.75,0.57,HIGH
j1_surge,96.0,J3,15,5,5.26,0.27,HIGH
j1_surge,96.0,J4,6,1,7.88,0.0,MODERATE
j1_surge,101.0,J1,26,6,7.59,1.0,CRITICAL
j1_surge,101.0,J2,20,6,6.42,2.0,HIGH
j1_surge,101.0,J3,19,1,9.95,0.11,HIGH
j1_surge,101.0,J4,10,2,9.58,0.7,MODERATE
j1_surge,106.0,J1,24,6,8.06,2.25,HIGH
j1_surge,106.0,J2,14,7,4.92,5.29,HIGH
j1_surge,106.0,J3,16,3,10.08,0.44,HIGH
j1_surge,106.0,J4,10,2,8.98,1.7,MODERATE
j1_surge,111.0,J1,20,9,6.7,4.55,HIGH
j1_surge,111.0,J2,13,9,4.13,8.54,HIGH
j1_surge,111.0,J3,14,2,10.27,1.21,MODERATE
j1_surge,111.0,J4,10,2,8.82,2.7,MODERATE
j1_surge,116.0,J1,17,11,3.86,8.06,CRITICAL
j1_surge,116.0,J2,13,10,2.91,11.77,CRITICAL
j1_surge,116.0,J3,10,3,8.42,2.7,MODERATE
j1_surge,116.0,J4,7,3,6.6,5.57,MODERATE
j1_surge,121.0,J1,18,13,3.19,10.61,CRITICAL
j1_surge,121.0,J2,15,11,3.5,13.2,CRITICAL
j1_surge,121.0,J3,11,4,8.17,3.82,MODERATE
j1_surge,121.0,J4,6,3,5.27,9.0,MODERATE
j1_surge,126.0,J1,19,14,2.63,13.21,CRITICAL
j1_surge,126.0,J2,17,11,3.73,14.53,CRITICAL
j1_surge,126.0,J3,10,4,7.03,5.9,MODERATE
j1_surge,126.0,J4,7,3,6.69,9.86,MODERATE
j1_surge,131.0,J1,23,17,3.07,13.96,CRITICAL
j1_surge,131.0,J2,18,13,3.21,16.83,CRITICAL
j1_surge,131.0,J3,10,5,5.76,7.9,MODERATE
j1_surge,131.0,J4,6,5,2.11,14.17,CRITICAL
j1_surge,136.0,J1,26,20,2.18,10.69,CRITICAL
j1_surge,136.0,J2,18,14,2.94,11.0,CRITICAL
j1_surge,136.0,J3,10,6,5.18,3.5,HIGH
j1_surge,136.0,J4,9,5,6.22,0.67,MODERATE
j1_surge,141.0,J1,27,15,3.85,2.19,CRITICAL
j1_surge,141.0,J2,18,5,5.71,0.28,HIGH
j1_surge,141.0,J3,12,2,7.92,0.5,MODERATE
j1_surge,141.0,J4,8,4,5.81,0.5,MODERATE
j1_surge,146.0,J1,31,12,6.15,1.13,CRITICAL
j1_surge,146.0,J2,18,3,9.23,0.89,HIGH
j1_surge,146.0,J3,13,5,7.6,1.54,MODERATE
j1_surge,146.0,J4,12,4,8.05,1.83,MODERATE
j1_surge,151.0,J1,27,8,7.25,2.56,CRITICAL
j1_surge,151.0,J2,19,4,9.08,1.63,HIGH
j1_surge,151.0,J3,9,7,2.77,4.67,CRITICAL
j1_surge,151.0,J4,9,4,6.3,4.67,MODERATE
j1_surge,156.0,J1,23,10,6.36,4.78,CRITICAL
j1_surge,156.0,J2,18,6,8.01,2.94,HIGH
j1_surge,156.0,J3,11,8,3.51,6.36,HIGH
j1_surge,156.0,J4,6,5,2.3,10.5,CRITICAL
j1_surge,161.0,J1,19,12,4.75,8.37,CRITICAL
j1_surge,161.0,J2,19,7,7.17,4.16,HIGH
j1_surge,161.0,J3,12,9,2.99,8.58,CRITICAL
j1_surge,161.0,J4,7,5,2.71,12.57,CRITICAL
j1_surge,166.0,J1,20,12,4.84,10.65,CRITICAL
j1_surge,166.0,J2,16,8,6.23,6.81,HIGH
j1_surge,166.0,J3,13,9,2.43,10.92,CRITICAL
j1_surge,166.0,J4,8,5,3.99,14.12,HIGH
j1_surge,171.0,J1,20,15,3.13,13.7,CRITICAL
j1_surge,171.0,J2,16,9,5.49,9.0,HIGH
j1_surge,171.0,J3,16,11,3.07,11.69,CRITICAL
j1_surge,171.0,J4,7,6,0.44,20.0,CRITICAL
j1_surge,176.0,J1,22,15,3.34,15.68,CRITICAL
j1_surge,176.0,J2,15,10,4.14,12.33,CRITICAL
j1_surge,176.0,J3,16,13,2.23,15.0,CRITICAL
j1_surge,176.0,J4,9,6,3.74,18.89,HIGH
j1_surge,181.0,J1,25,19,2.57,10.0,CRITICAL
j1_surge,181.0,J2,15,11,3.22,7.4,CRITICAL
j1_surge,181.0,J3,16,14,2.04,8.81,CRITICAL
j1_surge,181.0,J4,11,8,3.08,4.82,HIGH
j1_surge,186.0,J1,25,11,4.54,0.84,CRITICAL
j1_surge,186.0,J2,16,5,6.04,0.25,HIGH
j1_surge,186.0,J3,16,5,6.37,0.38,HIGH
j1_surge,186.0,J4,9,3,6.25,0.78,MODERATE
j1_surge,191.0,J1,27,6,7.56,1.26,CRITICAL
j1_surge,191.0,J2,14,4,8.14,1.36,MODERATE
j1_surge,191.0,J3,17,1,10.53,0.29,HIGH
j1_surge,191.0,J4,13,3,9.47,1.69,MODERATE
j1_surge,196.0,J1,27,9,7.74,2.44,CRITICAL
j1_surge,196.0,J2,9,5,4.84,4.44,HIGH
j1_surge,196.0,J3,14,2,10.19,0.71,MODERATE
j1_surge,196.0,J4,13,3,8.35,2.85,MODERATE
j1_surge,201.0,J1,20,10,5.72,5.45,CRITICAL
j1_surge,201.0,J2,9,5,4.85,7.22,HIGH
j1_surge,201.0,J3,15,3,10.06,1.33,HIGH
j1_surge,201.0,J4,10,4,6.64,5.5,MODERATE
j1_surge,206.0,J1,18,11,4.25,8.83,CRITICAL
j1_surge,206.0,J2,10,6,3.79,9.3,HIGH
j1_surge,206.0,J3,10,3,8.6,3.2,MODERATE
j1_surge,206.0,J4,9,4,5.94,8.33,MODERATE
j1_surge,211.0,J1,22,14,4.14,9.82,CRITICAL
j1_surge,211.0,J2,10,7,2.39,12.5,CRITICAL
j1_surge,211.0,J3,8,3,5.74,5.88,MODERATE
j1_surge,211.0,J4,8,4,6.35,11.88,MODERATE
j1_surge,216.0,J1,23,15,3.82,12.35,CRITICAL
j1_surge,216.0,J2,12,8,3.1,13.58,HIGH
j1_surge,216.0,J3,7,4,5.64,9.29,MODERATE
j1_surge,216.0,J4,7,5,3.76,16.71,HIGH
j1_surge,221.0,J1,25,18,3.15,14.44,CRITICAL
j1_surge,221.0,J2,13,10,2.47,15.92,CRITICAL
j1_surge,221.0,J3,10,5,5.44,8.6,MODERATE
j1_surge,221.0,J4,9,5,5.26,15.78,MODERATE
j1_surge,226.0,J1,26,21,2.21,10.69,CRITICAL
j1_surge,226.0,J2,14,11,2.34,6.93,CRITICAL
j1_surge,226.0,J3,13,8,4.6,3.15,HIGH
j1_surge,226.0,J4,8,6,2.94,1.5,CRITICAL
j1_surge,231.0,J1,25,15,3.0,2.32,CRITICAL
j1_surge,231.0,J2,15,2,6.55,0.27,HIGH
j1_surge,231.0,J3,14,6,5.99,0.71,HIGH
j1_surge,231.0,J4,7,2,6.76,1.0,MODERATE
j1_surge,236.0,J1,31,10,6.72,0.77,CRITICAL
j1_surge,236.0,J2,15,3,8.97,0.8,HIGH
j1_surge,236.0,J3,13,6,5.75,2.92,HIGH
j1_surge,236.0,J4,11,2,10.27,1.55,MODERATE
j1_surge,241.0,J1,25,7,6.96,1.84,CRITICAL
j1_surge,241.0,J2,17,3,9.56,1.59,HIGH
j1_surge,241.0,J3,12,8,3.4,6.0,HIGH
j1_surge,241.0,J4,6,4,4.63,4.5,HIGH
j1_surge,246.0,J1,21,8,6.19,3.71,HIGH
j1_surge,246.0,J2,18,5,8.15,2.39,HIGH
j1_surge,246.0,J3,13,8,4.12,8.54,HIGH
j1_surge,246.0,J4,6,3,6.19,6.83,MODERATE
j1_surge,251.0,J1,19,9,5.75,6.16,HIGH
j1_surge,251.0,J2,16,6,6.34,4.25,HIGH
j1_surge,251.0,J3,13,10,2.31,11.69,CRITICAL
j1_surge,251.0,J4,6,3,5.33,9.33,MODERATE
j1_surge,256.0,J1,17,10,4.88,9.41,CRITICAL
j1_surge,256.0,J2,19,7,6.53,5.16,HIGH
j1_surge,256.0,J3,15,12,2.12,13.6,CRITICAL
j1_surge,256.0,J4,6,4,3.13,12.33,HIGH
j1_surge,261.0,J1,18,13,3.59,11.67,CRITICAL
j1_surge,261.0,J2,17,8,5.56,7.76,HIGH
j1_surge,261.0,J3,17,13,2.29,15.47,CRITICAL
j1_surge,261.0,J4,7,4,5.64,13.43,MODERATE
j1_surge,266.0,J1,19,13,3.27,14.26,CRITICAL
j1_surge,266.0,J2,16,9,4.82,10.75,HIGH
j1_surge,266.0,J3,17,13,2.38,19.18,CRITICAL
j1_surge,266.0,J4,8,6,3.66,14.25,HIGH
j1_surge,271.0,J1,23,17,2.86,9.3,CRITICAL
j1_surge,271.0,J2,16,10,3.19,8.69,CRITICAL
j1_surge,271.0,J3,19,15,2.18,11.89,CRITICAL
j1_surge,271.0,J4,7,5,3.53,3.14,HIGH
j1_surge,276.0,J1,25,12,4.34,1.04,CRITICAL
j1_surge,276.0,J2,20,8,5.07,0.2,HIGH
j1_surge,276.0,J3,18,6,4.95,0.39,HIGH
j1_surge,276.0,J4,5,1,8.51,0.6,MODERATE
j1_surge,281.0,J1,27,6,6.73,1.44,CRITICAL
j1_surge,281.0,J2,18,4,7.33,1.28,HIGH
j1_surge,281.0,J3,21,3,9.02,0.48,HIGH
j1_surge,281.0,J4,10,1,10.56,0.8,MODERATE
j1_surge,286.0,J1,27,8,7.66,2.63,CRITICAL
j1_surge,286.0,J2,12,5,6.66,3.67,MODERATE
j1_surge,286.0,J3,16,3,9.77,1.25,HIGH
j1_surge,286.0,J4,10,2,8.94,1.4,MODERATE
j1_surge,291.0,J1,23,10,6.02,4.74,CRITICAL
j1_surge,291.0,J2,11,7,4.06,6.27,HIGH
j1_surge,291.0,J3,16,3,8.58,2.19,HIGH
j1_surge,291.0,J4,10,2,9.09,2.4,MODERATE
j1_surge,296.0,J1,20,12,3.95,7.95,CRITICAL
j1_surge,296.0,J2,11,8,3.41,9.18,HIGH
j1_surge,296.0,J3,13,4,7.33,4.15,MODERATE
j1_surge,296.0,J4,7,2,7.92,4.86,MODERATE
j1_surge,301.0,J1,21,15,2.85,10.48,CRITICAL
j1_surge,301.0,J2,13,8,4.3,10.46,HIGH
j1_surge,301.0,J3,12,5,6.41,6.25,MODERATE
j1_surge,301.0,J4,5,3,5.21,9.4,MODERATE
j1_surge,306.0,J1,22,16,2.67,13.27,CRITICAL
j1_surge,306.0,J2,14,10,3.45,12.57,CRITICAL
j1_surge,306.0,J3,13,6,6.54,7.69,HIGH
j1_surge,306.0,J4,7,3,5.87,8.86,MODERATE
j1_surge,311.0,J1,26,19,3.38,14.35,CRITICAL
j1_surge,311.0,J2,16,11,3.82,14.0,CRITICAL
j1_surge,311.0,J3,12,6,6.23,10.67,HIGH
j1_surge,311.0,J4,5,3,5.12,15.4,MODERATE
j1_surge,316.0,J1,29,23,1.86,10.07,CRITICAL
j1_surge,316.0,J2,16,12,3.01,7.0,CRITICAL
j1_surge,316.0,J3,12,8,4.16,4.17,HIGH
j1_surge,316.0,J4,8,5,5.22,0.12,MODERATE
j1_surge,321.0,J1,29,18,3.29,3.03,CRITICAL
j1_surge,321.0,J2,16,5,5.8,0.25,HIGH
j1_surge,321.0,J3,14,4,7.23,0.36,MODERATE
j1_surge,321.0,J4,8,3,6.71,0.5,MODERATE
j1_surge,326.0,J1,32,14,5.73,1.62,CRITICAL
j1_surge,326.0,J2,18,4,9.28,0.83,HIGH
j1_surge,326.0,J3,11,4,7.32,1.91,MODERATE
j1_surge,326.0,J4,13,5,7.55,1.54,MODERATE
j1_surge,331.0,J1,30,9,6.34,3.07,CRITICAL
j1_surge,331.0,J2,15,5,8.5,2.0,HIGH
j1_surge,331.0,J3,10,6,4.26,4.3,HIGH
j1_surge,331.0,J4,9,4,6.23,4.44,MODERATE
j1_surge,336.0,J1,26,11,6.16,5.27,CRITICAL
j1_surge,336.0,J2,15,5,7.64,3.33,HIGH
j1_surge,336.0,J3,10,8,2.57,7.3,CRITICAL
j1_surge,336.0,J4,7,4,4.53,8.57,HIGH
j1_surge,341.0,J1,21,11,4.98,9.05,CRITICAL
j1_surge,341.0,J2,20,7,7.7,3.65,HIGH
j1_surge,341.0,J3,13,10,2.94,8.38,CRITICAL
j1_surge,341.0,J4,7,5,3.12,11.71,HIGH
j1_surge,346.0,J1,20,13,4.17,12.6,CRITICAL
j1_surge,346.0,J2,19,8,6.99,5.37,HIGH
j1_surge,346.0,J3,14,10,3.41,10.64,CRITICAL
j1_surge,346.0,J4,7,5,2.92,15.29,CRITICAL
j1_surge,351.0,J1,22,16,3.39,14.5,CRITICAL
j1_surge,351.0,J2,16,9,4.96,8.5,HIGH
j1_surge,351.0,J3,14,12,1.77,13.93,CRITICAL
j1_surge,351.0,J4,9,6,3.22,15.0,HIGH
j1_surge,356.0,J1,23,16,3.31,17.17,CRITICAL
j1_surge,356.0,J2,15,10,4.35,11.73,CRITICAL
j1_surge,356.0,J3,16,13,1.98,15.56,CRITICAL
j1_surge,356.0,J4,8,6,2.9,20.62,CRITICAL
j1_surge,361.0,J1,26,20,2.37,11.42,CRITICAL
j1_surge,361.0,J2,15,11,3.17,6.73,CRITICAL
j1_surge,361.0,J3,18,14,2.59,8.22,CRITICAL
j1_surge,361.0,J4,10,8,3.23,5.5,HIGH
j1_surge,366.0,J1,26,10,4.66,0.73,CRITICAL
j1_surge,366.0,J2,17,6,5.52,0.29,HIGH
j1_surge,366.0,J3,18,7,6.02,0.22,HIGH
j1_surge,366.0,J4,7,1,8.22,0.43,MODERATE
j1_surge,371.0,J1,28,6,7.46,1.0,CRITICAL
j1_surge,371.0,J2,14,4,7.46,1.36,MODERATE
j1_surge,371.0,J3,19,3,8.5,0.79,HIGH
j1_surge,371.0,J4,11,2,10.48,0.82,MODERATE
j1_surge,376.0,J1,27,10,7.29,2.22,CRITICAL
j1_surge,376.0,J2,10,4,6.34,3.8,MODERATE
j1_surge,376.0,J3,14,3,9.94,2.14,MODERATE
j1_surge,376.0,J4,11,2,10.34,1.73,MODERATE
j1_surge,381.0,J1,21,11,5.82,5.19,CRITICAL
j1_surge,381.0,J2,8,5,3.54,7.75,HIGH
j1_surge,381.0,J3,16,4,8.97,2.81,HIGH
j1_surge,381.0,J4,8,2,9.13,3.62,MODERATE
j1_surge,386.0,J1,19,14,3.35,8.53,CRITICAL
j1_surge,386.0,J2,10,7,3.76,9.0,HIGH
j1_surge,386.0,J3,13,5,7.41,5.0,MODERATE
j1_surge,386.0,J4,6,3,6.51,6.83,MODERATE
j1_surge,391.0,J1,23,15,3.91,9.87,CRITICAL
j1_surge,391.0,J2,10,7,2.83,12.4,CRITICAL
j1_surge,391.0,J3,9,5,5.71,9.67,MODERATE
j1_surge,391.0,J4,7,4,5.8,8.0,MODERATE
j1_surge,396.0,J1,23,16,3.32,13.04,CRITICAL
j1_surge,396.0,J2,12,9,3.04,13.5,HIGH
j1_surge,396.0,J3,10,6,4.21,11.4,HIGH
j1_surge,396.0,J4,6,3,6.11,11.83,MODERATE
j1_surge,401.0,J1,25,19,3.01,15.32,CRITICAL
j1_surge,401.0,J2,12,10,1.8,17.25,CRITICAL
j1_surge,401.0,J3,13,7,5.92,11.08,HIGH
j1_surge,401.0,J4,7,4,5.69,12.29,MODERATE
j1_surge,406.0,J1,26,22,1.73,11.96,CRITICAL
j1_surge,406.0,J2,14,11,2.28,7.0,CRITICAL
j1_surge,406.0,J3,13,8,4.62,4.31,HIGH
j1_surge,406.0,J4,7,6,2.24,0.57,CRITICAL
j1_surge,411.0,J1,26,17,3.53,2.92,CRITICAL
j1_surge,411.0,J2,14,3,5.71,0.29,MODERATE
j1_surge,411.0,J3,14,4,5.96,0.79,MODERATE
j1_surge,411.0,J4,7,2,8.1,0.86,MODERATE
j1_surge,416.0,J1,31,12,5.99,0.74,CRITICAL
j1_surge,416.0,J2,14,2,9.51,0.93,MODERATE
j1_surge,416.0,J3,11,6,5.45,3.18,HIGH
j1_surge,416.0,J4,11,2,9.73,1.45,MODERATE
j1_surge,421.0,J1,27,6,6.79,1.7,CRITICAL
j1_surge,421.0,J2,16,4,7.62,1.56,HIGH
j1_surge,421.0,J3,11,7,4.28,5.45,HIGH
j1_surge,421.0,J4,8,4,6.16,3.75,MODERATE
j1_surge,426.0,J1,21,8,6.32,3.71,HIGH
j1_surge,426.0,J2,19,4,8.13,2.26,HIGH
j1_surge,426.0,J3,11,7,3.53,8.27,HIGH
j1_surge,426.0,J4,7,3,6.58,6.43,MODERATE
j1_surge,431.0,J1,19,9,5.83,6.05,HIGH
j1_surge,431.0,J2,20,6,8.04,3.25,HIGH
j1_surge,431.0,J3,13,10,2.83,9.92,CRITICAL
j1_surge,431.0,J4,5,3,3.22,12.0,HIGH
j1_surge,436.0,J1,17,10,4.77,9.29,CRITICAL
j1_surge,436.0,J2,20,8,6.73,4.8,HIGH
j1_surge,436.0,J3,13,10,1.55,13.62,CRITICAL
j1_surge,436.0,J4,7,4,4.89,11.29,HIGH
j1_surge,441.0,J1,19,13,3.74,11.0,CRITICAL
j1_surge,441.0,J2,17,8,5.77,7.94,HIGH
j1_surge,441.0,J3,16,12,2.51,14.5,CRITICAL
j1_surge,441.0,J4,6,4,3.92,16.5,HIGH
j1_surge,446.0,J1,19,13,3.54,14.11,CRITICAL
j1_surge,446.0,J2,17,10,4.48,10.47,CRITICAL
j1_surge,446.0,J3,17,12,2.66,16.94,CRITICAL
j1_surge,446.0,J4,7,6,2.24,17.29,CRITICAL
j1_surge,451.0,J1,21,17,2.43,9.81,CRITICAL
j1_surge,451.0,J2,18,11,3.47,8.06,CRITICAL
j1_surge,451.0,J3,18,15,1.59,10.0,CRITICAL
j1_surge,451.0,J4,7,5,4.87,3.71,HIGH
j1_surge,456.0,J1,23,9,4.48,0.78,HIGH
j1_surge,456.0,J2,21,9,4.48,0.57,HIGH
j1_surge,456.0,J3,17,6,4.89,0.65,HIGH
j1_surge,456.0,J4,5,1,8.91,0.0,MODERATE
j1_surge,461.0,J1,26,5,7.41,1.0,CRITICAL
j1_surge,461.0,J2,20,6,6.62,1.95,HIGH
j1_surge,461.0,J3,20,2,8.92,0.65,HIGH
j1_surge,461.0,J4,9,1,10.88,0.56,MODERATE
j1_surge,466.0,J1,26,8,7.64,2.04,CRITICAL
j1_surge,466.0,J2,14,7,5.69,5.07,HIGH
j1_surge,466.0,J3,16,3,9.36,1.44,HIGH
j1_surge,466.0,J4,9,1,9.96,1.11,MODERATE
j1_surge,471.0,J1,21,8,6.43,4.29,HIGH
j1_surge,471.0,J2,13,9,4.07,8.31,HIGH
j1_surge,471.0,J3,15,3,9.56,2.33,HIGH
j1_surge,471.0,J4,9,1,10.03,1.67,MODERATE
j1_surge,476.0,J1,18,10,4.78,7.5,CRITICAL
j1_surge,476.0,J2,13,10,2.96,11.54,CRITICAL
j1_surge,476.0,J3,13,4,7.8,3.85,MODERATE
j1_surge,476.0,J4,6,2,8.18,3.5,MODERATE
j1_surge,481.0,J1,19,13,3.62,9.89,CRITICAL
j1_surge,481.0,J2,16,11,3.98,12.19,CRITICAL
j1_surge,481.0,J3,11,5,6.42,6.36,MODERATE
j1_surge,481.0,J4,5,2,6.88,6.2,MODERATE
j1_surge,486.0,J1,19,14,2.9,13.16,CRITICAL
j1_surge,486.0,J2,16,12,3.29,15.38,CRITICAL
j1_surge,486.0,J3,11,5,6.62,8.36,MODERATE
j1_surge,486.0,J4,6,2,7.2,6.83,MODERATE
j1_surge,491.0,J1,23,16,3.36,13.96,CRITICAL
j1_surge,491.0,J2,17,12,3.27,17.76,CRITICAL
j1_surge,491.0,J3,11,6,5.25,10.64,HIGH
j1_surge,491.0,J4,7,4,4.99,7.57,HIGH
j1_surge,496.0,J1,26,21,1.95,10.62,CRITICAL
j1_surge,496.0,J2,18,14,2.48,10.89,CRITICAL
j1_surge,496.0,J3,11,7,4.59,5.73,HIGH
j1_surge,496.0,J4,8,4,6.07,0.88,MODERATE
j1_surge,501.0,J1,27,15,3.64,2.19,CRITICAL
j1_surge,501.0,J2,18,6,5.92,0.39,HIGH
j1_surge,501.0,J3,14,5,5.93,0.43,MODERATE
j1_surge,501.0,J4,8,4,5.36,0.62,MODERATE
j1_surge,506.0,J1,31,12,5.88,1.06,CRITICAL
j1_surge,506.0,J2,18,4,8.76,1.0,HIGH
j1_surge,506.0,J3,13,4,7.85,1.69,MODERATE
j1_surge,506.0,J4,13,5,7.62,1.92,MODERATE
j1_surge,511.0,J1,29,8,7.33,2.34,CRITICAL
j1_surge,511.0,J2,17,4,8.02,2.0,HIGH
j1_surge,511.0,J3,9,6,3.49,4.67,HIGH
j1_surge,511.0,J4,10,4,7.14,4.5,MODERATE
j1_surge,516.0,J1,24,10,6.6,4.58,CRITICAL
j1_surge,516.0,J2,18,5,7.79,3.0,HIGH
j1_surge,516.0,J3,11,7,3.95,6.45,HIGH
j1_surge,516.0,J4,6,4,3.11,10.83,HIGH
j1_surge,521.0,J1,20,11,5.34,7.8,CRITICAL
j1_surge,521.0,J2,18,7,6.88,4.22,HIGH
j1_surge,521.0,J3,13,10,3.15,8.08,CRITICAL
j1_surge,521.0,J4,8,5,4.15,11.12,HIGH
j1_surge,526.0,J1,20,12,4.98,10.5,CRITICAL
j1_surge,526.0,J2,17,8,5.69,6.24,HIGH
j1_surge,526.0,J3,13,10,2.88,11.23,CRITICAL
j1_surge,526.0,J4,8,5,3.73,14.25,HIGH
j1_surge,531.0,J1,20,15,2.96,13.55,CRITICAL
j1_surge,531.0,J2,16,9,5.58,8.81,HIGH
j1_surge,531.0,J3,15,12,2.67,12.73,CRITICAL
j1_surge,531.0,J4,8,6,2.2,17.62,CRITICAL
j1_surge,536.0,J1,22,15,3.46,15.55,CRITICAL
j1_surge,536.0,J2,15,10,4.24,12.13,CRITICAL
j1_surge,536.0,J3,16,13,2.33,15.38,CRITICAL
j1_surge,536.0,J4,9,6,4.38,19.0,HIGH
j1_surge,541.0,J1,25,19,2.94,9.96,CRITICAL
j1_surge,541.0,J2,15,11,3.23,6.93,CRITICAL
j1_surge,541.0,J3,16,14,2.07,9.06,CRITICAL
j1_surge,541.0,J4,10,8,2.65,5.3,CRITICAL
j1_surge,546.0,J1,24,11,4.23,0.71,CRITICAL
j1_surge,546.0,J2,17,5,5.71,0.35,HIGH
j1_surge,546.0,J3,16,5,6.16,0.06,HIGH
j1_surge,546.0,J4,8,2,6.62,0.38,MODERATE
j1_surge,551.0,J1,27,6,7.12,1.11,CRITICAL
j1_surge,551.0,J2,14,4,7.71,1.5,MODERATE
j1_surge,551.0,J3,17,1,9.63,0.18,HIGH
j1_surge,551.0,J4,12,2,10.35,1.08,MODERATE
j1_surge,556.0,J1,26,7,7.44,2.35,CRITICAL
j1_surge,556.0,J2,9,4,5.58,4.44,MODERATE
j1_surge,556.0,J3,16,2,9.63,0.56,HIGH
j1_surge,556.0,J4,12,2,8.89,1.92,MODERATE
